Index,Height(Inches),Weight(Pounds),Height_cm,Weight_kg
589,63.98308,122.6246,162.5170232,55.62153756
590,70.07685,153.5634,177.995199,69.65512973
591,68.42542,126.289,173.8005668,57.28368009
592,68.23665,134.7206,173.321091,61.1081864
593,67.82856,134.5987,172.2845424,61.05289353
594,66.31277,118.3945,168.4344358,53.70279804
595,69.75128,121.2997,177.1682512,55.02057352
596,65.70901,132.2844,166.9008854,60.00314556
597,66.88227,139.0617,169.8809658,63.07727463
598,67.2791,110.698,170.888914,50.21172722
599,70.63357,154.1073,179.4092678,69.90183842
600,69.9377,124.1592,177.641758,56.31761985
601,65.87671,134.5173,167.3268434,61.01597114
602,72.44694,138.2622,184.0152276,62.71462782
603,70.07052,149.0801,177.9791208,67.62154072
604,67.68486,127.0075,171.9195444,57.60958594
605,66.1151,117.8222,167.932354,53.44320734
606,69.94355,148.9096,177.656617,67.54420328
607,68.24317,128.2151,173.3376518,58.15734364
608,68.80144,129.6944,174.7556576,58.82834228
609,66.61818,125.5674,169.2101772,56.9563681
610,70.18701,128.7947,178.2750054,58.42024556
611,65.58971,124.187,166.5978634,56.3302297
612,68.69566,151.4167,174.4869764,68.68140379
613,64.88639,106.9803,164.8114306,48.52540824
614,69.81993,145.6221,177.3426222,66.05301958
615,66.33962,121.5926,168.5026348,55.15343062
616,70.4434,130.9386,178.926236,59.39270145
617,69.99163,135.6203,177.7787402,61.51628312
618,70.13617,123.9315,178.1458718,56.21433695
619,67.1793,131.9955,170.635422,59.87210284
620,68.2034,117.484,173.236636,53.28980253
621,67.76121,129.6577,172.1134734,58.81169546
622,64.79753,122.3706,164.5857262,55.5063252
623,66.47871,114.5867,168.8559234,51.97561043
624,66.98337,116.5401,170.1377598,52.86165704
625,65.69991,139.4307,166.8777714,63.24465007
626,66.82705,123.4822,169.740707,56.01053806
627,66.35141,132.5492,168.5325814,60.12325673
628,70.13491,143.4013,178.1426714,65.04568247
629,70.11565,132.9429,178.093751,60.3018359
630,64.56145,98.8972,163.986083,44.85897874
631,68.15724,122.4342,173.1193896,55.53517365
632,67.1475,104.6767,170.55465,47.48051371
633,70.88927,142.7847,180.0587458,64.76599764
634,68.16218,130.9283,173.1319372,59.38802945
635,71.19657,143.827,180.8392878,65.23877658
636,67.92444,142.2832,172.5280776,64.53852125
637,65.30204,107.9441,165.8671816,48.96258021
638,66.40756,105.6891,168.6752024,47.93973025
639,71.30647,125.4007,181.1184338,56.88075431
640,69.05997,106.4195,175.4123238,48.27103384
641,65.95442,118.5371,167.5242268,53.76748026
642,69.63776,136.7836,176.8799104,62.04394669
643,71.10495,145.9328,180.606573,66.19395062
644,66.21851,129.637,168.1950154,58.8023061
645,66.13469,108.4955,167.9821126,49.21269084
646,67.7851,121.2537,172.174154,54.99970829
647,66.67737,135.7399,169.3605198,61.57053272
648,69.99408,137.5026,177.7849632,62.37007934
649,71.1441,124.0052,180.706014,56.24776668
650,68.63927,128.8613,174.3437458,58.45045479
651,69.08548,133.6811,175.4771192,60.63667751
652,67.97389,106.5185,172.6536806,48.31593945
653,65.94809,113.0398,167.5081486,51.27394896
654,66.02102,125.9639,167.6933908,57.13621733
655,71.23576,140.2945,180.9388304,63.63646284
656,67.52674,143.229,171.5179196,64.96752857
657,71.06935,145.8063,180.516149,66.13657123
658,68.27178,128.1697,173.4103212,58.13675056
659,67.31932,134.1839,170.9910728,60.86474357
660,68.98848,140.2166,175.2307392,63.60112803
661,68.404,146.3453,173.74616,66.38105732
662,67.092,132.0784,170.41368,59.90970561
663,66.76866,122.13,169.5923964,55.39719096
664,65.64636,131.4693,166.7417544,59.63342273
665,65.34105,129.5167,165.966267,58.74773899
666,68.18299,125.7451,173.1847946,57.0369714
667,70.65924,153.1384,179.4744696,69.46235313
668,65.94401,124.5559,167.4977854,56.49755979
669,69.62792,134.8225,176.8549168,61.15440742
670,68.29965,115.3877,173.481111,52.33893762
671,70.06075,117.9618,177.954305,53.50652879
672,68.43602,124.5647,173.8274908,56.5015514
673,69.27012,134.4043,175.9461048,60.96471525
674,67.70511,129.3092,171.9709794,58.65361865
675,70.89315,133.1423,180.068601,60.39228214
676,70.54313,147.3609,179.1795502,66.84172535
677,71.58086,155.0132,181.8153844,70.31274741
678,68.42301,126.2905,173.7944454,57.28436048
679,69.35781,134.4605,176.1688374,60.99020712
680,70.445,134.0296,178.9303,60.79475432
681,67.38153,128.9248,171.1490862,58.47925788
682,67.50767,123.0543,171.4694818,55.81644605
683,68.52054,112.1788,174.0421716,50.88340625
684,66.80858,111.7443,169.6937932,50.68632053
685,72.38532,148.4615,183.8587128,67.34094871
686,68.51642,136.7459,174.0317068,62.02684627
687,70.79791,133.2068,179.8266914,60.42153883
688,66.21905,116.8855,168.196387,53.01832772
689,68.31167,124.8542,173.5116418,56.63286629
690,67.1715,121.5809,170.61561,55.14812359
691,67.7714,123.197,172.139356,55.88117362
692,67.47328,137.1255,171.3821312,62.1990298
693,67.77463,121.4941,172.1475602,55.10875181
694,69.20099,150.9398,175.7705146,68.46508576
695,70.04297,142.3009,177.9091438,64.54654983
696,70.56979,134.7527,179.2472666,61.1227467
697,66.45379,133.5585,168.7926266,60.58106713
698,67.68132,136.0895,171.9105528,61.72910848
699,65.75638,95.20216,167.0212052,43.18293816
700,69.3549,119.7404,176.161446,54.31328752
701,70.5902,152.9146,179.299108,69.36083924
702,67.27626,140.1991,170.8817004,63.59319017
703,68.48853,145.2503,173.9608662,65.88437408
704,67.02188,119.4855,170.2355752,54.19766692
705,65.77613,123.512,167.0713702,56.0240551
706,65.96579,110.6754,167.5531066,50.20147604
707,68.18868,111.4951,173.1992472,50.5732854
708,72.08595,139.4849,183.098313,63.26923476
709,66.85358,133.088,169.8080932,60.3676521
710,69.10929,133.5196,175.5375966,60.5634224
711,64.5909,112.7698,164.060886,51.15147912
712,67.03849,124.7975,170.2777646,56.60714762
713,68.99156,123.4224,175.2385624,55.98341326
714,70.59872,142.0921,179.3207488,64.45183982
715,70.08988,116.2814,178.0282952,52.74431279
716,65.6844,131.1256,166.838376,59.47752316
717,67.0982,131.2493,170.429428,59.53363249
718,66.03932,127.2422,167.7398728,57.71604398
719,69.26423,122.4523,175.9311442,55.54338366
720,66.61351,115.2431,169.1983154,52.27334822
721,68.11738,126.9532,173.0181452,57.58495589
722,69.73059,143.4439,177.1156986,65.06500549
723,64.02042,125.377,162.6118668,56.87000418
724,66.23753,109.0095,168.2433262,49.44583712
725,72.46761,139.2411,184.0677294,63.15864903
726,66.21938,102.182,168.1972252,46.34893774
727,71.2978,144.3898,181.096412,65.49405816
728,63.1255,83.08527,160.33877,37.68681379
729,70.93034,145.3938,180.1630636,65.94946453
730,68.25489,134.9267,173.3674206,61.20167171
731,64.78014,134.678,164.5415556,61.08886338
732,65.42982,111.4963,166.1917428,50.57382971
733,68.91361,119.7951,175.0405694,54.338099
734,64.96937,95.70426,165.0221998,43.4106867
735,66.15237,117.159,168.0270198,53.14238513
736,65.98386,127.2356,167.5990044,57.71305028
737,69.2435,144.9205,175.87849,65.73477944
738,68.31982,122.8464,173.5323428,55.72214427
739,70.11607,134.19,178.0948178,60.86751048
740,68.63521,124.9776,174.3334334,56.68883954
741,67.74289,135.8441,172.0669406,61.61779701
742,64.58641,120.8222,164.0494814,54.80398334
743,64.66165,125.0174,164.240591,56.7068925
744,65.90771,133.5474,167.4055834,60.57603226
745,65.77649,124.5583,167.0722846,56.49864841
746,67.1506,135.9691,170.562524,61.67449601
747,72.24339,143.5738,183.4982106,65.12392709
748,68.73199,130.5725,174.5792546,59.22664142
749,67.57019,127.192,171.6282826,57.69327366
750,70.36234,141.2372,178.7203436,64.06406402
751,63.62233,107.4236,161.6007182,48.72648557
752,66.20711,122.3234,168.1660594,55.48491565
753,66.22114,111.6055,168.2016956,50.62336196
754,70.0722,137.8915,177.983388,62.54648127
755,69.6563,142.8742,176.927002,64.80659413
756,66.25043,114.4349,168.2760922,51.90675516
757,68.0704,128.2736,172.898816,58.18387877
758,67.14808,134.5725,170.5561232,61.04100942
759,68.76609,140.1034,174.6658686,63.54978141
760,68.12075,121.977,173.026705,55.32779138
761,65.72987,111.4248,166.9538698,50.54139788
762,69.17439,135.0756,175.7029506,61.26921156
763,70.36351,132.9826,178.7233154,60.3198435
764,70.78557,117.7566,179.7953478,53.41345171
765,70.88083,134.9877,180.0373082,61.22934082
766,66.62148,151.6121,169.2185592,68.77003566
767,69.9829,128.9287,177.756566,58.48102689
768,66.92866,120.1575,169.9987964,54.50248074
769,71.45806,125.6007,181.5034724,56.97147271
770,69.66344,127.8292,176.9451376,57.98230249
771,69.30943,136.1354,176.0459522,61.74992836
772,66.59775,116.2841,169.158285,52.74553749
773,64.20209,127.0777,163.0733086,57.6414281
774,68.23051,125.7165,173.3054954,57.02399867
775,70.09021,121.0749,178.0291334,54.91860604
776,70.9755,122.7382,180.27777,55.67306561
777,64.93134,119.4545,164.9256036,54.18360556
778,66.90106,132.9048,169.9286924,60.28455404
779,69.19803,132.8687,175.7629962,60.26817937
780,68.4149,124.3486,173.773846,56.40353017
781,66.3163,132.2198,168.443402,59.97384352
782,72.13467,142.804,183.2220618,64.77475197
783,65.74613,129.605,166.9951702,58.78779116
784,69.96677,128.5326,177.7155958,58.3013591
785,65.11417,112.9919,165.3899918,51.2522219
786,67.43294,122.0795,171.2796676,55.37428456
787,66.39785,118.396,168.650539,53.70347843
788,67.18769,130.1299,170.6567326,59.0258816
789,67.68597,111.6824,171.9223638,50.65824318
790,67.77469,142.2452,172.1477126,64.52128476
791,63.62937,122.6049,161.6185998,55.6126018
792,66.447,122.8198,168.77538,55.71007872
793,71.9233,119.1123,182.685182,54.02838638
794,67.92214,139.4335,172.5222356,63.24592013
795,68.01143,141.3353,172.7490322,64.1085614
796,67.76524,119.787,172.1237096,54.3344249
797,69.19791,136.326,175.7626914,61.83638299
798,67.00109,118.4099,170.1827686,53.70978336
799,67.09659,137.692,170.4253386,62.45598966
800,69.85144,129.078,177.4226576,58.54874818
801,67.42782,123.4642,171.2666628,56.00237341
802,68.1104,115.4311,173.000416,52.35862351
803,68.29433,129.931,173.4675982,58.93566215
804,69.45176,135.9563,176.4074704,61.66869003
805,69.08219,127.8134,175.4687626,57.97513573
806,70.91753,139.1014,180.1305262,63.09528223
807,64.20566,109.2132,163.0823764,49.53823381
808,71.10315,124.6154,180.602001,56.52454852
809,72.08523,136.221,183.0964842,61.78875583
810,66.15119,120.4722,168.0240226,54.64522614
811,67.52898,116.1659,171.5236092,52.69192291
812,67.17586,115.5093,170.6266844,52.39409441
813,72.92955,141.9961,185.241057,64.40829499
814,65.54112,135.4869,166.4744448,61.45577394
815,69.08487,135.1305,175.4755698,61.29411376
816,65.28991,108.2494,165.8363714,49.10106184
817,68.53447,125.1277,174.0775538,56.7569237
818,71.32802,142.8947,181.1731708,64.81589276
819,66.88095,128.2978,169.877613,58.1948557
820,67.91196,128.268,172.4963784,58.18133866
821,67.00238,103.5665,170.1860452,46.97693587
822,68.27584,156.1069,173.4206336,70.80884098
823,66.20276,104.9661,168.1550104,47.61178323
824,64.24214,121.6365,163.1750356,55.17334331
825,67.43738,132.0066,171.2909452,59.87713771
826,64.50081,118.4079,163.8320574,53.70887618
827,68.89607,135.3898,174.9960178,61.41173016
828,70.32908,140.6633,178.6358632,63.80374757
829,64.31742,111.6703,163.3662468,50.65275472
830,67.11253,128.0328,170.4658262,58.07465382
831,68.01206,130.4737,172.7506324,59.18182653
832,68.25267,128.2127,173.3617818,58.15625502
833,67.76873,142.8202,172.1325742,64.78210016
834,67.44291,123.0804,171.3049914,55.8282848
835,65.73581,117.8771,166.9689574,53.46810954
836,69.64372,130.9274,176.8950488,59.38762122
837,71.92818,129.1735,182.6975772,58.59206621
838,69.39435,144.5784,176.261649,65.57960561
839,67.14717,115.8635,170.5538118,52.55475669
840,69.1469,116.5322,175.633126,52.85807366
841,66.90594,141.9947,169.9410876,64.40765996
842,67.838,132.1304,172.30852,59.9332924
843,68.09614,135.2607,172.9641956,61.35317143
844,66.14093,127.0684,167.9979622,57.63720969
845,71.16386,129.844,180.7562044,58.89619965
846,67.55757,134.5066,171.5962278,61.01111771
847,70.01279,121.3609,177.8324866,55.04833335
848,72.56431,143.1486,184.3133474,64.93105977
849,66.60224,124.7741,169.1696896,56.59653357
850,68.51802,120.1546,174.0357708,54.50116532
851,66.34638,139.4163,168.5198052,63.23811835
852,69.02692,131.6743,175.3283768,59.72640909
853,69.12446,131.07,175.5761284,59.45230344
854,68.24578,129.8914,173.3442812,58.91769991
855,68.4869,123.344,173.956726,55.94785165
856,70.68261,137.5314,179.5338294,62.38314279
857,70.35969,136.8886,178.7136126,62.09157385
858,67.62401,118.4024,171.7649854,53.70638142
859,69.4463,116.2441,176.393602,52.72739381
860,67.92486,124.8433,172.5291444,56.62792213
861,68.39347,120.9809,173.7194138,54.87596839
862,66.31812,105.1208,168.4480248,47.68195391
863,71.22882,145.4377,180.9212028,65.96937722
864,65.29169,108.1912,165.8408926,49.07466279
865,66.00287,130.3778,167.6472898,59.13832706
866,67.61775,117.5157,171.749085,53.30418139
867,69.10276,135.8762,175.5210104,61.63235731
868,68.99743,127.5126,175.2534722,57.83869526
869,69.07531,151.3998,175.4512874,68.67373808
870,68.34086,112.4799,173.5857844,51.0199828
871,71.68196,156.7554,182.0721784,71.1029954
872,68.77664,138.2098,174.6926656,62.6908596
873,66.18191,109.5685,168.1020514,49.69939505
874,72.37092,139.9742,183.8221368,63.49117733
875,66.85155,124.5873,169.802937,56.51180258
876,65.75688,130.5023,167.0224752,59.19479926
877,69.69245,151.0783,177.018823,68.52790825
878,66.27915,108.7722,168.349041,49.33819974
879,66.47752,105.9927,168.8529008,48.07744078
880,68.71912,143.4301,174.5465648,65.05874592
881,68.29244,114.7434,173.4627976,52.04668829
882,67.66696,123.7736,171.8740784,56.14271477
883,71.29885,139.4769,181.099079,63.26560602
884,67.07369,115.8201,170.3671726,52.5350708
885,70.68048,146.5682,179.5284192,66.48216297
886,71.40114,153.9993,181.3588956,69.85285049
887,71.00392,137.5899,180.3499568,62.40967792
888,66.2799,125.9287,168.350946,57.12025089
889,68.05383,139.6939,172.8567282,63.36403549
890,64.16346,126.3585,162.9751884,57.31520473
891,66.87966,113.9307,169.8743364,51.67805407
892,70.52968,129.7605,179.1453872,58.85832472
893,65.45595,116.1925,166.258113,52.70398846
894,69.11331,139.1294,175.5478074,63.1079828
895,67.94221,126.9815,172.5732134,57.59779255
896,67.2132,125.8352,170.721528,57.07784004
897,67.6372,113.524,171.798488,51.49357821
898,70.09365,123.2372,178.037871,55.89940802
899,64.41354,123.0554,163.6103916,55.816945
900,69.77698,128.133,177.2335292,58.12010374
901,66.58181,127.9357,169.1177974,58.03061003
902,68.14995,110.4678,173.100873,50.10731034
903,66.18165,127.9364,168.101391,58.03092755
904,66.79412,118.1678,169.6570648,53.59996874
905,67.1657,129.7243,170.600878,58.84190469
906,68.01904,130.6094,172.7683616,59.24337896
907,66.95837,105.0414,170.0742598,47.64593871
908,68.70397,122.6299,174.5080838,55.6239416
909,69.68057,138.3259,176.9886478,62.74352163
910,66.52793,107.7381,168.9809422,48.86914026
911,66.46981,141.4417,168.8333174,64.15682359
912,71.44643,153.6966,181.4739322,69.71554819
913,66.62648,134.5551,169.2312592,61.03311692
914,64.01015,109.6593,162.585781,49.74058121
915,65.03312,117.2029,165.1841248,53.16229782
916,66.77216,124.2843,169.6012864,56.37436421
917,68.91932,125.2193,175.0550728,56.79847273
918,71.22926,133.2256,180.9223204,60.43006636
919,71.10332,122.6042,180.6024328,55.61228429
920,69.80699,134.8652,177.3097546,61.1737758
921,67.09127,111.4506,170.4118258,50.55310056
922,67.27958,116.8458,170.8901332,53.00032011
923,71.86593,143.1527,182.5394622,64.9329195
924,67.20197,99.92383,170.6930038,45.3246499
925,68.44108,127.9232,173.8403432,58.02494013
926,67.20278,136.658,170.6950612,61.98697554
927,69.36588,145.3947,176.1893352,65.94987276
928,69.0416,126.6818,175.365664,57.46185103
929,65.9056,128.1983,167.400224,58.14972329
930,66.44766,122.8328,168.7770564,55.71597542
931,66.08009,133.2571,167.8434286,60.4443545
932,69.35367,116.7606,176.1583218,52.96167408
933,70.83359,144.0455,179.9173186,65.33788644
934,67.664,132.5153,171.86656,60.10787996
935,65.30966,123.9832,165.8865364,56.23778765
936,66.66817,113.1423,169.3371518,51.32044214
937,66.93271,123.9512,170.0090834,56.22327271
938,67.73938,133.9787,172.0580252,60.77166649
939,64.27722,128.1519,163.2641388,58.12867662
940,66.83442,121.2878,169.7594268,55.01517578
941,65.89728,122.7107,167.3790912,55.66059183
942,67.6564,125.4136,171.847256,56.88660565
943,68.68966,124.8761,174.4717364,56.64279995
944,66.08003,116.5903,167.8432762,52.88442736
945,66.91344,129.889,169.9601376,58.91661129
946,69.48392,123.889,176.4891568,56.19505929
947,68.60001,137.6571,174.2440254,62.4401593
948,69.21225,130.8805,175.799115,59.36634776
949,67.63342,141.9706,171.7888868,64.3967284
950,65.73405,125.7334,166.964487,57.03166437
951,66.09947,104.4108,167.8926538,47.35990359
952,67.65293,117.0685,171.8384422,53.10133505
953,67.59619,131.7669,171.6943226,59.7684117
954,69.57859,125.4738,176.7296186,56.91391189
955,66.08879,129.5734,167.8655266,58.77345765
956,70.08026,130.1053,178.0038604,59.01472324
957,65.00956,131.9305,165.1242824,59.84261936
958,69.16464,142.4645,175.6781856,64.62075748
959,69.61276,127.6431,176.8164104,57.89788902
960,71.48367,153.3153,181.5685218,69.54259356
961,69.47413,126.7609,176.4642902,57.49773015
962,69.0027,114.0258,175.266858,51.72119067
963,69.5581,133.9684,176.677574,60.76699449
964,68.63746,127.5869,174.3391484,57.87239714
965,67.20262,126.4859,170.6946548,57.37299235
966,66.07614,120.7651,167.8333956,54.77808324
967,66.18342,126.6479,168.1058868,57.44647426
968,70.80778,133.0747,179.8517612,60.36161932
969,67.158,125.9649,170.58132,57.13667092
970,65.2973,121.3206,165.855142,55.0300536
971,69.23494,129.7824,175.8567476,58.86825838
